Número de registro,Tipo de registro,Razón social,NIF,NIMA,Tipo de vía,Nombre de la vía,Código de vía,Tipo de número,Número,Escalera,Piso,Puerta,Polígono industrial,Provincia,Código de provincia,Municipio,Código de municipio,Código postal,Teléfono,Fax,Alcance de la gestión,Alcance de la gestión normalizado,Residuos de Construcción y Demolición,Número de proceso,Descripción del proceso,Proceso de tratamiento normalizado,Código LER de residuo,Descripción del residuo,Tipo de residuo normalizado
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,4,Preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso,PreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,160112,Zapatas de freno distintas de las especificadas en el código 160111,ZapatasDeFrenoDistintasDeLasEspecificadasEnElCodigo160111
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,1,Descontaminación de vehículos al final de su vida útil,DescontaminacionDeVehiculosAlFinalDeSuVidaUtil,160104,Vehículos al final de su vida útil,VehiculosAlFinalDeSuVidaUtil
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,7,Preparación para la reutilización de piezas y componentes peligrosos procedentes de vehículos al final de su vida útil,PreparacionParaLaReutilizacionDePiezasYComponentesPeligrososProcedentesDeVehiculosAlFinalDeSuVidaUtil,160110,"Componentes explosivos (por ejemplo, airbags)",ComponentesExplosivosporEjemploAirbags
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,5,Preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso,PreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,160122,Componentes no especificados en otra categoría,ComponentesNoEspecificadosEnOtraCategoria
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,5,Preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso,PreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,160120,Vidrio,Vidrio
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,4,Preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso,PreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,160122,Componentes no especificados en otra categoría,ComponentesNoEspecificadosEnOtraCategoria
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,3,Preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso,PreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,160122,Componentes no especificados en otra categoría,ComponentesNoEspecificadosEnOtraCategoria
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,2,Desmontaje de vehículos descontaminados,DesmontajeDeVehiculosDescontaminados,160106,Vehículos al final de su vida util que no contengan líquidos ni otros componentes peligrosos,VehiculosAlFinalDeSuVidaUtilQueNoContenganLiquidosNiOtrosComponentesPeligrosos
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,8,Preparación para la reutilización de piezas y componentes peligrosos procedentes de vehículos al final de su vida útil,PreparacionParaLaReutilizacionDePiezasYComponentesPeligrososProcedentesDeVehiculosAlFinalDeSuVidaUtil,160121,"Componentes peligrosos distintos de los especificados en los códigos 160107 a 160111, 160113 y 160114",ComponentesPeligrososDistintosDeLosEspecificadosEnLosCodigos160107A160111160113Y160114
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,6,Preparación para la reutilización de piezas y componentes peligrosos procedentes de vehículos al final de su vida útil,PreparacionParaLaReutilizacionDePiezasYComponentesPeligrososProcedentesDeVehiculosAlFinalDeSuVidaUtil,130703,Otros combustibles (incluidas mezclas),OtrosCombustiblesincluidasMezclas
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,4,Preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso,PreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,160801,"Catalizadores usados que contienen oro, plata, renio, rodio, paladio, iridio o platino (excepto los del código 160807)",CatalizadoresUsadosQueContienenOroPlataRenioRodioPaladioIridioOPlatinoexceptoLosDelCodigo160807
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,7,Preparación para la reutilización de piezas y componentes peligrosos procedentes de vehículos al final de su vida útil,PreparacionParaLaReutilizacionDePiezasYComponentesPeligrososProcedentesDeVehiculosAlFinalDeSuVidaUtil,160807,Catalizadores usados contaminados con sustancias peligrosas,CatalizadoresUsadosContaminadosConSustanciasPeligrosas
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,7,Preparación para la reutilización de piezas y componentes peligrosos procedentes de vehículos al final de su vida útil,PreparacionParaLaReutilizacionDePiezasYComponentesPeligrososProcedentesDeVehiculosAlFinalDeSuVidaUtil,160802,Catalizadores usados que contienen metales de transición peligrosos o compuestos de metales de transición peligrosos,CatalizadoresUsadosQueContienenMetalesDeTransicionPeligrososOCompuestosDeMetalesDeTransicionPeligrosos
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,7,Preparación para la reutilización de piezas y componentes peligrosos procedentes de vehículos al final de su vida útil,PreparacionParaLaReutilizacionDePiezasYComponentesPeligrososProcedentesDeVehiculosAlFinalDeSuVidaUtil,200142,"Acumuladores, pilas o baterías en cuya composición se encuentre el litio en cualquiera de sus formas, tales como las pilas de litio o los acumuladores ion-litio",AcumuladoresPilasOBateriasEnCuyaComposicionSeEncuentreElLitioEnCualquieraDeSusFormasTalesComoLasPilasDeLitioOLosAcumuladoresIonlitio
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,7,Preparación para la reutilización de piezas y componentes peligrosos procedentes de vehículos al final de su vida útil,PreparacionParaLaReutilizacionDePiezasYComponentesPeligrososProcedentesDeVehiculosAlFinalDeSuVidaUtil,160601,Baterías de plomo,BateriasDePlomo
13G01A1200019836B,Autorización de gestión de vehículos al final de su vida útil,"Refrutos, S.L.",B81038200,2800026803,Calle,Oro,13200680,P,30-34,,,,Aimayr,Madrid,28,San Martín de la Vega,132,28330,916912997,,"Descontaminación de vehículos al final de su vida útil, desmontaje de vehículos descontaminados y preparación para la reutilización de piezas y componentes procedentes de vehículos al final de su vida útil y neumáticos fuera de uso",DescontaminacionDeVehiculosAlFinalDeSuVidaUtilDesmontajeDeVehiculosDescontaminadosYPreparacionParaLaReutilizacionDePiezasYComponentesProcedentesDeVehiculosAlFinalDeSuVidaUtilYNeumaticosFueraDeUso,false,6,Preparación para la reutilización de piezas y componentes peligrosos procedentes de vehículos al final de su vida útil,PreparacionParaLaReutilizacionDePiezasYComponentesPeligrososProcedentesDeVehiculosAlFinalDeSuVidaUtil,140601,"Clorofluorocarbonos, HCFC y HFC",ClorofluorocarbonosHcfcYHfc
